콘텐츠아이디,콘텐츠분류,제목,언어,타이틀,연관콘텐츠,지번주소,도로명주소,위도,경도,탐나오연동여부,평점,소셜네트워크주소,조회수,외부검색어,좋아요수,리뷰수,북마크수,일정등록수,다녀왔어요수,웹사용여부,모바일사용여부,공개여부,작성상태,사용여부,작성상태_1,영문웹사용여부,중문웹사용여부,일문웹사용여부,영문작성상태,중문작성상태,일문작성상태,영문공개여부,중문공개여부,일문공개여부,영문모바일사용여부,중문모바일사용여부,일문모바일사용여부,영문승인일시,중문승인일시,일문승인일시,등록자,등록일시,수정자,수정일시,소셜네트워크공유수,인기점수,트립어드바이저코드,우편번호,템플릿여부,번역요청일시,영문번역요청일시,중문번역요청일시,일문번역요청일시,페이지검색어자동여부,영문페이지검색어자동여부,중문페이지검색어자동여부,일문페이지검색어자동여부,사진공유수,번체웹사용여부,말레이어웹사용여부,번체작성상태,말레이어작성상태,번체공개여부,말레이어공개여부,번체모바일사용여부,말어모바일사용여부,번체승인일시,말레이어승인일시,번체번역요청일시,말레이어번역요청일시,번체검색어자동여부,말레이어검색어자동여부
CNTS_200000000010723,테마여행,州生活探,중문간체,州生活探,,,,,,y,0,,421,,0,0,0,0,0,,,,m,y,,,y,,m,y,m,,y,,,y,,,2020-10-16,,round7710,2020-10-14,round7710,2023-03-15,0,842,,,n,,,2020-10-14,,n,n,y,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000010724,테마여행,心的平和,중문간체,心的平和,,,,,,y,0,,306,,0,0,0,0,0,,,,m,y,,,y,,m,y,m,,y,,,y,,,2020-10-16,,round7710,2020-10-14,round7710,2023-03-15,0,612,,,n,,,2020-10-14,,n,n,y,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011777,테마여행,"빛의 바다, 광해(光海), ‘2021 광해, 원도심을 만나다!’",국문,"빛의 바다, 광해(光海), ‘2021 광해, 원도심을 만나다!’",,,,,,y,0,,1985,,2,0,0,0,0,y,y,y,y,y,2021-07-22,,,,m,m,m,,,,,,,,,,iamsunon,2021-07-22,iamsunon,2023-03-13,0,3976,,,n,2021-07-22,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011716,테마여행,2021 World Heritage Festival: Jeju Volcanic Island and Lava Tubes,영문,2021 World Heritage Festival: Jeju Volcanic Island and Lava Tubes,,,,,,y,0,,715,,0,0,0,0,0,,,,m,y,,y,,,y,m,m,y,,,y,,,2021-07-09,,,round7710,2021-07-09,round7710,2023-03-14,0,1430,,,n,,2021-07-09,,,n,y,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011141,테마여행,"[같이가치 제주여행] 08. 소소하지만 확실한 행복, 제주의 서쪽 해안길을 따라",국문,"[같이가치 제주여행] 08. 소소하지만 확실한 행복, 제주의 서쪽 해안길을 따라",,,,,,y,4,,29065,,2,0,2,0,0,y,y,y,y,y,2021-03-03,,,,m,m,m,,,,,,,,,,goeuncnd,2021-02-26,goeuncnd,2023-03-15,0,58136,,,n,2021-02-26,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011778,관광지,노을해안1014,국문,노을해안1014,,제주특별자치도 제주시 한경면 고산리 3431-1,제주특별자치도 제주시 한경면 노을해안로 1014,33.2974201,126.1686497,y,5,,2778,,3,1,13,0,0,y,y,y,y,y,2021-08-24,,,,m,m,m,,,,,,,,,,anonymous,2021-07-22,anonymous,2023-03-15,7,5570,,63008,n,,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012113,테마여행,제주 서부권 비대면 안심 여행지 스팟 10,국문,제주 서부권 비대면 안심 여행지 스팟 10,,,,,,y,0,,11631,,3,0,3,0,0,y,y,y,y,y,2021-10-19,y,y,,y,y,m,y,y,,y,y,,2021-12-15,2021-12-25,,damoang,2021-10-17,damoang,2023-03-15,11,23271,,,n,2021-10-17,2021-12-13,2021-12-25,,y,y,y,n,0,y,,y,m,y,,y,,2021-12-25,,2021-12-25,,y,n
CNTS_200000000010814,테마여행,싱싱함이 가득한 귤밭으로 와요~ 즐거움이 댕귤댕귤 <감귤밭 카페>,국문,싱싱함이 가득한 귤밭으로 와요~ 즐거움이 댕귤댕귤 <감귤밭 카페>,,,,,,y,0,,7856,,6,0,4,0,0,y,y,y,y,y,2020-11-06,y,y,,y,y,m,y,y,,y,y,,2020-12-10,2020-12-21,,parksso33,2020-11-04,parksso33,2023-03-15,3,15730,,,n,2020-11-04,2020-12-10,2020-12-21,,y,y,y,n,0,y,,y,m,y,,y,,2020-12-21,,2020-12-21,,y,n
CNTS_200000000010928,테마여행,州市,중문간체,州市,,,,,,y,0,,757,,0,0,0,0,0,,,,m,y,,,y,,m,y,m,,y,,,y,,,2020-12-16,,round7710,2020-12-06,round7710,2023-03-15,0,1514,,,n,,,2020-12-06,,n,n,y,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000010933,테마여행,五家充魅力的改建,중문간체,五家充魅力的改建,,,,,,y,0,,493,,0,0,0,0,0,,,,m,y,,,y,,m,y,m,,y,,,y,,,2020-12-16,,round7710,2020-12-07,round7710,2023-03-13,0,986,,,n,,,2020-12-07,,n,n,y,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000010940,테마여행,開全新旅程的濟州熱門場所TOP3,중문번체,開全新旅程的濟州熱門場所TOP3,,,,,,y,0,,191,,0,0,0,0,0,,,,m,y,,,,,m,m,m,,,,,,,,,,round7710,2020-12-10,round7710,2023-03-14,0,382,,,n,,,,,n,n,n,n,0,y,,y,m,y,,y,,2020-12-16,,2020-12-10,,y,n
CNTS_200000000011935,테마여행,Five Fun Mandarin-Related Activities for Winter,영문,Five Fun Mandarin-Related Activities for Winter,,,,,,y,0,,1949,,0,0,2,0,0,,,,m,y,,y,,,y,m,m,y,,,y,,,2021-09-07,,,round7710,2021-09-03,round7710,2023-03-15,2,3898,,,n,,2021-09-03,,,n,y,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011937,테마여행,All the Sites from 3 K-Pop Music Videos Shot on Jeju,영문,All the Sites from 3 K-Pop Music Videos Shot on Jeju,,,,,,y,0,,1665,,2,0,1,0,0,,,,m,y,,y,,,y,m,m,y,,,y,,,2021-09-07,,,round7710,2021-09-03,round7710,2023-03-14,0,3336,,,n,,2021-09-03,,,n,y,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011993,축제/행사,한림공원 꽃무릇 축제,국문,한림공원 꽃무릇 축제,,제주특별자치도 제주시 한림읍 협재리 2487,제주특별자치도 제주시 한림읍 한림로 300,33.3894949,126.2396825,y,0, https://instagram.com/jeju_hallimpark,793,,0,0,0,0,0,y,y,y,y,y,2021-09-13,,,,m,m,m,,,,,,,,,,iamsunon,2021-09-13,iamsunon,2023-03-14,2,1586,,,n,2021-09-13,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012644,음식점,제주인짬뽕,국문,제주인짬뽕,,제주특별자치도 제주시 삼양이동 2255-1,제주특별자치도 제주시 지석12길 14,33.5179843,126.585294,y,0,,241,,0,0,0,0,0,y,y,y,y,y,2022-01-28,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,482,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012653,음식점,일품순두부삼화점,국문,일품순두부삼화점,,제주특별자치도 제주시 삼양이동 2176-14,제주특별자치도 제주시 삼봉로2길 54,33.519579,126.5823597,y,0,,266,,0,0,0,0,0,y,y,y,y,y,2022-01-28,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,532,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012657,음식점,백리향,국문,백리향,,제주특별자치도 제주시 조천읍 조천리 2342-1,제주특별자치도 제주시 조천읍 신북로 244,33.5370188,126.6385048,y,0,,168,,0,0,1,0,0,y,y,y,y,y,2022-01-28,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,336,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012789,숙박,씨스테이 리틀해녀 블루,국문,씨스테이 리틀해녀 블루,,제주특별자치도 제주시 용담삼동 526-2,제주특별자치도 제주시 용마로4길 15,33.5154157,126.5067239,y,0,,419,,0,0,0,0,0,y,y,y,y,y,2022-01-17,,,,m,m,m,,,,,,,,,,anonymous,2022-01-11,anonymous,2023-03-15,0,838,,63151,n,,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011878,테마여행,지친 마음을 힐링할 수 있는 <제주 남부권 비대면 안심 관광지 스팟 10>,국문,지친 마음을 힐링할 수 있는 <제주 남부권 비대면 안심 관광지 스팟 10>,,,,,,y,0,,9575,,4,0,2,0,0,y,y,y,y,y,2021-08-20,y,y,,y,y,m,y,y,,y,y,,2021-08-27,2021-12-27,,damoang,2021-08-18,damoang,2023-03-15,20,19162,,,n,2021-08-18,2021-08-23,2021-12-27,,y,y,y,n,0,y,,y,m,y,,y,,2021-12-27,,2021-12-27,,y,n
CNTS_200000000012175,쇼핑,동문시장(주),국문,동문시장(주),,제주특별자치도 제주시 일도일동 1148-2,제주특별자치도 제주시 동문로 16,33.5127431,126.5283168,y,0,,920,,0,0,18,0,0,y,y,y,y,y,2021-10-27,,,,m,m,m,,,,,,,,,,seunghee8696,2021-10-27,seunghee8696,2023-03-15,0,1840,,,n,2021-10-27,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000010938,테마여행,따뜻하고 정겨운 겨울을 만나다 제주 갬성의 끝 <돌집 숙소>,국문,따뜻하고 정겨운 겨울을 만나다 제주 갬성의 끝 <돌집 숙소>,,,,,,y,0,,5295,,1,0,2,0,0,y,y,y,y,y,2020-12-09,,,,m,m,m,,,,,,,,,,parksso33,2020-12-08,parksso33,2023-03-14,0,10593,,,n,2020-12-08,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000010944,테마여행,"겨울에 만나는 제주의 붉은 물결, <동백꽃>",국문,"겨울에 만나는 제주의 붉은 물결, <동백꽃>",,,,,,y,0,,6407,,0,0,0,0,0,y,y,y,y,y,2020-12-11,,,y,m,m,y,,,y,,,y,,,2021-12-15,findjeju,2020-12-10,findjeju,2023-03-12,1,12814,,,n,2020-12-10,,,2021-12-15,y,n,n,y,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011938,테마여행,How to Rent a Car and Drive in Jeju: A Complete Guide,영문,How to Rent a Car and Drive in Jeju: A Complete Guide,,,,,,y,0,,2272,,0,0,0,0,0,,,,m,y,,y,,,y,m,m,y,,,y,,,2021-09-07,,,round7710,2021-09-03,round7710,2023-03-15,0,4544,,,n,,2021-09-03,,,n,y,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012659,음식점,나눔김밥,국문,나눔김밥,,제주특별자치도 제주시 연동 2317-19,제주특별자치도 제주시 성신로 26,33.4920277,126.4851414,y,0,,280,,0,0,0,0,0,y,y,y,y,y,2022-01-28,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,560,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000010875,테마여행,알록달록 감성 가득 <가을 꽃 찾아가는 제주 여행길>,국문,알록달록 감성 가득 <가을 꽃 찾아가는 제주 여행길>,,,,,,y,0,,2141,,0,0,0,0,0,y,y,y,y,y,2020-11-30,,,,m,m,m,,,,,,,,,,findjeju,2020-11-27,findjeju,2023-03-14,0,4282,,,n,2020-11-27,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000010915,테마여행,Exploring Jeju’s Traditional Markets,영문,Exploring Jeju’s Traditional Markets,,,,,,y,0,,1427,,0,0,0,0,0,,,,m,y,,y,,,y,m,m,y,,,y,,,2020-12-04,,,round7710,2020-12-03,round7710,2023-03-15,0,2854,,,n,,2020-12-03,,,n,y,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011053,숙박,그랜드 하얏트 제주,국문,그랜드 하얏트 제주,,제주특별자치도 제주시 노형동 925,제주특별자치도 제주시 노연로 12,33.4852786,126.4814609,y,4,,4180,,2,1,5,0,1,y,y,y,y,y,2021-04-14,y,,,y,m,m,y,,,y,,,2021-04-14,,,anonymous,2021-01-25,anonymous,2023-03-15,1,8371,,-,n,,2021-01-26,,,y,y,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011233,축제/행사,제주허브동산 꽃잔디 축제,국문,제주허브동산 꽃잔디 축제,,제주특별자치도 서귀포시 표선면 표선리 2608,제주특별자치도 서귀포시 표선면 돈오름로 170,33.3298498,126.8148541,y,0,https://www.instagram.com/jeju_herbdongsan/,1785,,1,0,1,0,0,y,y,y,y,y,2021-03-25,y,,,y,m,m,y,,,y,,,2021-03-26,,,iamsunon,2021-03-25,iamsunon,2023-03-14,1,3573,,,n,2021-03-25,2021-03-26,,,y,y,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012660,음식점,룡천왕갈비탕,국문,룡천왕갈비탕,,제주특별자치도 제주시 오라일동 2446,제주특별자치도 제주시 공설로 23,33.4979202,126.5169578,y,0,,335,,0,0,0,0,0,y,y,y,y,y,2022-01-28,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,670,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012669,음식점,르토아 베이스먼트,국문,르토아 베이스먼트,,제주특별자치도 제주시 구좌읍 평대리 2005,제주특별자치도 제주시 구좌읍 해맞이해안로 1226,33.5328701,126.844153,y,0,instagram.com/letoit_coffee,247,,0,0,1,0,0,y,y,y,y,y,2022-01-28,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,494,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012675,음식점,카페한라산,국문,카페한라산,,제주특별자치도 제주시 구좌읍 하도리 3200-9,제주특별자치도 제주시 구좌읍 면수1길 48,33.5246773,126.8630725,y,0,http://www.instagram.com/cafe_hallasan,402,,1,0,0,0,0,y,y,y,y,y,2022-01-28,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,807,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012583,음식점,꼬신김밥 본점,국문,꼬신김밥 본점,,제주특별자치도 제주시 화북일동 1019-4,제주특별자치도 제주시 화삼로 7,33.5168439,126.5747644,y,0,,191,,1,0,1,0,0,y,y,y,y,y,2022-01-12,,,,m,m,m,,,,,,,,,,goeuncnd,2021-12-30,goeuncnd,2023-03-15,0,385,,,n,2021-12-30,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012586,음식점,두루김밥,국문,두루김밥,,제주특별자치도 제주시 노형동 2530-4,제주특별자치도 제주시 정존5길 36,33.4851728,126.472482,y,0,,187,,0,0,0,0,0,y,y,y,y,y,2022-01-12,,,,m,m,m,,,,,,,,,,goeuncnd,2021-12-30,goeuncnd,2023-03-15,0,374,,,n,2021-12-30,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012596,음식점,큐티파이 카페,국문,큐티파이 카페,,제주특별자치도 제주시 애월읍 신엄리 963,제주특별자치도 제주시 애월읍 애월해안로 610,33.4778706,126.3688144,y,0,"http://www.instagram.com/cutiepie_cafe_hotel/, http://blog.naver.com/cutiepiecafe",209,,0,0,0,0,0,y,y,y,y,y,2022-01-12,,,,m,m,m,,,,,,,,,,goeuncnd,2021-12-30,goeuncnd,2023-03-15,0,418,,,n,2021-12-30,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012680,음식점,황제궁,국문,황제궁,,제주특별자치도 제주시 조천읍 조천리 1352-1,제주특별자치도 제주시 조천읍 남조로 3090,33.5351,126.6419315,y,0,,224,,0,0,0,0,0,y,y,y,y,y,2022-01-28,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,448,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012691,음식점,섭지코지로,국문,섭지코지로,,제주특별자치도 서귀포시 성산읍 시흥리 797,제주특별자치도 서귀포시 성산읍 시흥하동로57번길 35,33.4739142,126.9015276,y,0,http://www.instagram.com/it_g_ma3,257,,0,0,1,0,0,y,y,y,y,y,2022-01-28,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,514,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012777,테마여행,RENTING A CAR IN JEJU,영문,RENTING A CAR IN JEJU,,,,,,y,0,,2512,,0,0,0,0,0,,,,m,y,,y,,y,y,m,y,y,,y,y,,y,2022-01-18,,2022-01-25,jto0900045,2022-01-08,jto0900045,2023-03-15,0,5024,,,n,,2022-01-08,,2022-01-25,n,y,n,y,0,,y,m,y,,y,,y,,2022-10-18,,2022-10-18,n,y
CNTS_200000000012778,테마여행,TAXIS AND TAXI TOURS IN JEJU,영문,TAXIS AND TAXI TOURS IN JEJU,,,,,,y,5,,16068,,1,1,1,0,0,,,,m,y,,y,y,y,y,y,y,y,y,y,y,y,y,2022-01-08,2022-01-25,2022-01-25,jto0900045,2022-01-08,jto0900045,2023-03-15,0,32144,,,n,,2022-01-08,2022-01-25,2022-01-25,n,y,y,y,0,y,y,y,y,y,y,y,y,,2022-10-17,2022-02-16,2022-10-17,y,y
CNTS_200000000010794,숙박,청재설헌,국문,청재설헌,,제주특별자치도 서귀포시 토평동 3045,제주특별자치도 서귀포시 인정오름로 135-18,33.2891483,126.5718271,y,0,,2414,,2,0,1,0,0,y,y,y,y,y,2020-11-03,,,,m,m,m,,,,,,,,,,iamsunon,2020-11-03,iamsunon,2023-03-14,1,4834,,,n,2020-11-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012145,테마여행,[같이가치 제주여행] 09. 아프게 빛나는 제주의 역사를 마주하는 여행,국문,[같이가치 제주여행] 09. 아프게 빛나는 제주의 역사를 마주하는 여행,"CONT_000000000500693,CONT_000000000500535,CONT_000000000500260,CNTS_200000000010374",,,,,y,0,,517,,0,0,0,0,0,y,y,y,y,y,2021-11-05,,,,m,m,m,,,,,,,,,,goeuncnd,2021-10-21,goeuncnd,2023-03-15,0,1034,,,n,2021-10-21,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000010796,관광지,롯데호텔 브이스파,국문,롯데호텔 브이스파,,제주특별자치도 서귀포시 색달동 2812-4,"제주특별자치도 서귀포시 중문관광로72번길 35, lobby floor 8F",33.2484577,126.4105487,y,0,,2126,,1,0,3,0,0,y,y,y,y,y,2020-11-03,,,,m,m,m,,,,,,,,,,iamsunon,2020-11-03,iamsunon,2023-03-15,0,4255,,,n,2020-11-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000010797,관광지,스위트호텔 아로마,국문,스위트호텔 아로마,,제주특별자치도 서귀포시 색달동 2812-10,제주특별자치도 서귀포시 중문관광로72번길 67,33.2493465,126.4082155,y,0,,2100,,1,0,2,0,0,y,y,y,y,y,2020-11-03,,,,m,m,m,,,,,,,,,,iamsunon,2020-11-03,iamsunon,2023-03-15,1,4203,,,n,2020-11-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011714,테마여행,Three Olle Trails with Spectacular Fall Scenery,영문,Three Olle Trails with Spectacular Fall Scenery,,,,,,y,0,,517,,0,0,0,0,0,,,,m,y,,y,,,y,m,m,y,,,y,,,2021-07-09,,,round7710,2021-07-09,round7710,2023-03-13,0,1034,,,n,,2021-07-09,,,n,y,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000011914,테마여행,제주의 마을에서 즐기는 힐링투어 <제주로 로캉스 떠나요 2021>,국문,제주의 마을에서 즐기는 힐링투어 <제주로 로캉스 떠나요 2021>,,,,,,y,0,,3305,,0,0,1,0,0,y,y,y,y,y,2021-08-31,,,,m,m,m,,,,,,,,,,iamsunon,2021-08-31,iamsunon,2023-03-14,0,6610,,,n,2021-08-31,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012193,관광지,새별프렌즈,국문,,,제주특별자치도 제주시 애월읍 봉성리 4554 새별프렌즈 매표소,제주특별자치도 제주시 애월읍 평화로 1529 (봉성리) 새별프렌즈 매표소,,,y,0,,0,,0,0,0,0,0,,,,u,y,,,,,m,m,m,,,,,,,,,,anonymous,2021-10-29,anonymous,2021-10-29,0,,,63039,n,,,,,n,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012637,음식점,협재칼국수,국문,협재칼국수,,제주특별자치도 제주시 한림읍 협재리 1908-2,제주특별자치도 제주시 한림읍 협재로 3,33.3968233,126.2445723,y,0,http://www.instagram.com/hj_kalguksu,402,,0,0,3,0,0,y,y,y,y,y,2022-01-12,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,804,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012639,음식점,제주광해 애월,국문,제주광해 애월,,제주특별자치도 제주시 애월읍 하귀2리 2740-8,제주특별자치도 제주시 애월읍 애월해안로 867 2층,33.4877248,126.3904885,y,0,http://www.instagram.com/jejugwanghae/,599,,0,0,11,0,0,y,y,y,y,y,2022-01-12,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,1198,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012658,음식점,월정리LOWA,국문,월정리LOWA,,제주특별자치도 제주시 구좌읍 월정리 6,제주특별자치도 제주시 구좌읍 해맞이해안로 472,33.5551075,126.7969524,n,0,,307,,0,0,0,0,0,y,y,y,y,y,2022-01-28,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,614,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012076,축제/행사,"해양쓰레기 팝업전시 <필터,Filter/必터>",국문,"해양쓰레기 팝업전시 <필터,Filter/必터>",,제주특별자치도 제주시 이호일동 1665-6,제주특별자치도 제주시 도리로 15-20,33.4974623,126.4539093,y,0,,828,,1,0,1,0,0,y,y,y,y,y,2021-10-08,,,,m,m,m,,,,,,,,,,jto0900045,2021-10-08,jto0900045,2023-03-15,2,1659,,,n,2021-10-08,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000010973,테마여행,제주 마을의 숨겨져 있던 매력을 찾아 '2020 에코파티 선정마을',국문,제주 마을의 숨겨져 있던 매력을 찾아 '2020 에코파티 선정마을',,,,,,y,0,,9879,,0,0,0,0,0,y,y,y,y,y,2020-12-29,,,,m,m,m,,,,,,,,,,iamsunon,2020-12-23,iamsunon,2023-03-15,3,19758,,,n,2020-12-23,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012869,테마여행,제주 겨울과 동백꽃 <2월 광도르방 투어>,국문,제주 겨울과 동백꽃 <2월 광도르방 투어>,,,,,,y,0,,2131,,0,0,0,0,0,y,y,y,y,y,2022-02-11,,,,m,m,m,,,,,,,,,,jto0900045,2022-02-11,jto0900045,2023-03-14,0,4262,,,n,2022-02-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000010946,테마여행,따뜻하게 제주의 바다를 비추는 등대,국문,따뜻하게 제주의 바다를 비추는 등대,,,,,,y,0,,2984,,0,0,0,0,0,y,y,y,y,y,2020-12-11,,,,m,m,m,,,,,,,,,,findjeju,2020-12-10,findjeju,2023-03-15,0,5968,,,n,2020-12-10,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000010956,관광지,스누피가든,국문,스누피가든,,제주특별자치도 제주시 구좌읍 송당리 2303-3,제주특별자치도 제주시 구좌읍 금백조로 930,33.4424906,126.7773313,y,0,,21453,,9,0,302,0,0,y,y,y,y,y,2020-12-16,y,y,y,y,t,y,y,y,y,y,y,y,2020-12-16,,2020-12-16,iamsunon,2020-12-16,iamsunon,2023-03-15,15,42933,,,n,2020-12-16,2020-12-16,2021-01-18,2020-12-16,y,y,y,y,0,y,,t,m,y,,y,,,,2021-01-18,,y,n
CNTS_200000000010994,음식점,차귀도놀빛바다,국문,차귀도놀빛바다,,제주특별자치도 제주시 한경면 고산리 3615,제주특별자치도 제주시 한경면 노을해안로 1142  2층,33.3079744,126.1646852,y,5,,1999,,1,0,1,0,0,y,y,y,y,y,2021-01-05,y,,,y,m,m,y,,,y,,,2021-02-02,,,anonymous,2020-12-31,anonymous,2023-03-15,5,4001,,-,n,,2021-02-02,,,y,y,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012662,음식점,M1971엠브릿지,국문,M1971엠브릿지,,제주특별자치도 서귀포시 대정읍 하모리 646-20,"제주특별자치도 서귀포시 대정읍 최남단해안로 128, M1971",33.2100551,126.2585746,y,0,https://www.instagram.com/jeju_m1971,230,,0,0,4,0,0,y,y,y,y,y,2022-01-28,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,460,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012663,음식점,동이트는집,국문,동이트는집,,제주특별자치도 제주시 일도이동 168-11,제주특별자치도 제주시 신산로 71,33.5074222,126.5344843,y,0,,212,,0,0,0,0,0,y,y,y,y,y,2022-01-28,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,424,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012579,음식점,조은빵,국문,조은빵,,제주특별자치도 제주시 아라일동 6118,제주특별자치도 제주시 인다3길 9,33.4261379,126.5626925,y,0,,190,,0,0,0,0,0,y,y,y,y,y,2022-01-12,,,,m,m,m,,,,,,,,,,goeuncnd,2021-12-30,goeuncnd,2023-03-15,0,380,,,n,2021-12-30,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012580,음식점,친절한비자씨,국문,친절한비자씨,,제주특별자치도 제주시 구좌읍 평대리 3164,제주특별자치도 제주시 구좌읍 비자숲길 58,33.4921289,126.8098567,y,0,,103,,0,0,1,0,0,y,y,y,y,y,2022-01-12,,,,m,m,m,,,,,,,,,,goeuncnd,2021-12-30,goeuncnd,2023-03-15,0,206,,,n,2021-12-30,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012584,음식점,메종드쁘티푸르,국문,메종드쁘티푸르,,제주특별자치도 제주시 아라이동 3001-19,제주특별자치도 제주시 신설로7길 3,33.492584,126.5428767,y,0,http://www.instagram.com/maisonde_petit_four,207,,0,0,1,0,0,y,y,y,y,y,2022-01-12,,,,m,m,m,,,,,,,,,,goeuncnd,2021-12-30,goeuncnd,2023-03-14,0,414,,,n,2021-12-30,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000012666,음식점,식과함께,국문,식과함께,,제주특별자치도 서귀포시 안덕면 화순리 1799-4,제주특별자치도 서귀포시 안덕면 화순로142번길 11-9,33.2474375,126.3302403,y,0,https://www.instagram.com/sikwahamkke_jeju,252,,0,0,3,0,0,y,y,y,y,y,2022-01-28,,,,m,m,m,,,,,,,,,,goeuncnd,2022-01-03,goeuncnd,2023-03-15,0,504,,,n,2022-01-03,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
