"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_직장_인구_수","남성_직장_인구_수","여성_직장_인구_수","연령대_10_직장_인구_수","연령대_20_직장_인구_수","연령대_30_직장_인구_수","연령대_40_직장_인구_수","연령대_50_직장_인구_수","연령대_60_이상_직장_인구_수","남성연령대_10_직장_인구_수","남성연령대_20_직장_인구_수","남성연령대_30_직장_인구_수","남성연령대_40_직장_인구_수","남성연령대_50_직장_인구_수","남성연령대_60_이상_직장_인구_수","여성연령대_10_직장_인구_수","여성연령대_20_직장_인구_수","여성연령대_30_직장_인구_수","여성연령대_40_직장_인구_수","여성연령대_50_직장_인구_수","여성연령대_60_이상_직장_인구_수"
"2018","4","A","골목상권","1000185","사가정로23가길","3117","1755","1362","4","370","714","775","739","515","3","221","394","425","392","320","1","149","320","350","347","195"
"2018","4","A","골목상권","1000389","가좌로7길","2053","1037","1016","3","178","355","538","589","390","2","64","149","227","313","282","1","114","206","311","276","108"
"2018","4","A","골목상권","1000525","목동중앙로3길","1256","493","763","2","119","251","342","331","211","1","33","87","118","124","130","1","86","164","224","207","81"
"2018","4","A","골목상권","1000406","연서로29길","2118","766","1352","13","387","452","554","415","297","5","102","182","190","152","135","8","285","270","364","263","162"
"2018","4","A","골목상권","1000429","진흥로12길","5070","2295","2775","10","721","1373","1332","1056","578","4","238","583","659","492","319","6","483","790","673","564","259"
"2018","4","A","골목상권","1000408","연서로34길","1037","371","666","3","104","208","292","252","178","3","28","80","99","80","81","0","76","128","193","172","97"
"2018","4","A","골목상권","1000552","가로공원로76가길","2024","1079","945","10","191","346","523","596","358","6","85","165","273","325","225","4","106","181","250","271","133"
"2018","4","A","골목상권","1000510","곰달래로3길","2378","1272","1106","6","190","398","638","765","381","3","90","200","326","412","241","3","100","198","312","353","140"
"2018","4","A","골목상권","1000514","남부순환로58길","1595","800","795","7","172","304","443","450","219","6","96","167","207","203","121","1","76","137","236","247","98"
"2018","4","A","골목상권","1000516","남부순환로79길","1930","999","931","4","172","284","498","518","454","4","62","143","222","268","300","0","110","141","276","250","154"
"2018","4","A","골목상권","1000535","신월로20길","1627","719","908","2","192","286","411","413","323","2","69","131","184","161","172","0","123","155","227","252","151"
"2018","4","A","골목상권","1000416","은평로8길","4092","1873","2219","7","418","642","795","909","1321","4","163","325","393","403","585","3","255","317","402","506","736"
"2018","4","A","골목상권","1000414","은평로20길","776","299","477","0","132","246","200","113","85","0","32","80","88","44","55","0","100","166","112","69","30"
"2018","4","A","골목상권","1000392","갈현로41길","1091","506","585","3","102","226","279","277","204","0","39","116","126","125","100","3","63","110","153","152","104"
"2018","4","A","골목상권","1000426","증산로5길","1705","934","771","3","177","299","418","499","309","2","74","146","213","287","212","1","103","153","205","212","97"
"2018","4","A","골목상권","1000949","백제고분로39길","8532","5416","3116","17","1361","2496","1907","1646","1105","8","668","1807","1249","942","742","9","693","689","658","704","363"
"2018","4","A","골목상권","1000318","덕릉로40길","2265","1476","789","2","160","264","558","808","473","1","78","142","332","588","335","1","82","122","226","220","138"
"2018","4","A","골목상권","1000839","호암로24길","2468","1405","1063","3","182","375","621","778","509","2","63","196","348","457","339","1","119","179","273","321","170"
"2018","4","A","골목상권","1000263","돌곶이로22길","3622","2203","1419","8","349","608","676","659","1322","1","114","360","370","348","1010","7","235","248","306","311","312"
"2018","4","A","골목상권","1000947","백제고분로33길","7377","5202","2175","16","909","1807","1731","1388","1526","3","486","1351","1205","862","1295","13","423","456","526","526","231"
"2018","4","A","골목상권","1000983","성내로5길","10613","6278","4335","44","1236","2694","2728","2485","1426","20","568","1523","1604","1554","1009","24","668","1171","1124","931","417"
"2018","4","A","골목상권","1000480","백범로16길","38317","22289","16028","188","5819","8372","8952","11783","3203","68","2377","4620","4978","8017","2229","120","3442","3752","3974","3766","974"
"2018","4","A","골목상권","1000456","홍연길","1502","881","621","0","131","238","354","447","332","0","46","126","188","281","240","0","85","112","166","166","92"
"2018","4","A","골목상권","1000463","독막로22길","2683","1427","1256","12","479","792","641","475","284","8","178","401","385","273","182","4","301","391","256","202","102"
"2018","4","A","골목상권","1000449","증가로23나길","2271","1067","1204","5","238","406","562","637","423","3","88","182","229","303","262","2","150","224","333","334","161"
"2018","4","A","골목상권","1000326","도봉로99길","2293","1044","1249","3","440","491","556","546","257","0","111","242","272","275","144","3","329","249","284","271","113"
"2018","4","A","골목상권","1000340","오패산로30길","998","394","604","2","130","202","315","221","128","1","46","67","119","94","67","1","84","135","196","127","61"
"2018","4","A","골목상권","1000310","화랑로14길","3515","2039","1476","10","686","1043","787","614","375","2","330","673","434","355","245","8","356","370","353","259","130"
"2018","4","A","골목상권","1000455","통일로39길","1324","493","831","1","212","278","302","290","241","1","49","103","108","126","106","0","163","175","194","164","135"
"2018","4","A","골목상권","1000478","모래내로7길","1375","699","676","1","144","268","348","360","254","0","40","117","186","201","155","1","104","151","162","159","99"
"2018","4","A","골목상권","1000183","무학로45길","4250","2454","1796","9","689","1103","1097","769","583","4","281","589","687","490","403","5","408","514","410","279","180"
"2018","4","A","골목상권","1000291","개운사길","7671","3753","3918","15","1363","2431","1958","1404","500","4","356","966","1116","938","373","11","1007","1465","842","466","127"
"2018","4","A","골목상권","1000332","삼양로54길","1369","638","731","1","118","224","354","407","265","0","34","101","171","180","152","1","84","123","183","227","113"
"2018","4","A","골목상권","1000290","인촌로1길","7054","4045","3009","17","800","1520","1687","1826","1204","5","346","810","973","1161","750","12","454","710","714","665","454"
"2018","4","A","골목상권","1000264","돌곶이로27길","1831","957","874","2","194","366","453","415","401","0","68","177","210","211","291","2","126","189","243","204","110"
"2018","4","A","골목상권","1000289","인촌로17가길","4175","1660","2515","6","999","1335","1022","637","176","2","226","446","516","349","121","4","773","889","506","288","55"
"2018","4","A","골목상권","1000238","동일로163길","2445","1506","939","3","329","621","632","625","235","1","157","379","393","437","139","2","172","242","239","188","96"
"2018","4","A","골목상권","1000236","동일로149길","2820","1802","1018","0","313","619","630","600","658","0","173","391","396","389","453","0","140","228","234","211","205"
"2018","4","A","골목상권","1000233","동일로139가길","3739","2350","1389","5","400","777","851","840","866","3","212","482","545","519","589","2","188","295","306","321","277"
"2018","4","A","골목상권","1000128","광나루로24길","3067","1465","1602","9","623","823","775","594","243","4","244","353","376","314","174","5","379","470","399","280","69"
"2018","4","A","골목상권","1000140","능동로3길","1716","922","794","8","194","290","350","385","489","4","69","133","143","186","387","4","125","157","207","199","102"
"2018","4","A","골목상권","1000017","종로24길","11993","7008","4985","37","1382","2534","2794","2876","2370","15","569","1430","1702","1694","1598","22","813","1104","1092","1182","772"
"2018","4","A","골목상권","1000143","동일로24길","5726","3578","2148","20","925","1331","1465","1243","742","6","444","898","981","734","515","14","481","433","484","509","227"
"2018","4","A","골목상권","1000144","뚝섬로23길","3797","2204","1593","15","661","888","850","736","647","8","305","536","456","396","503","7","356","352","394","340","144"
"2018","4","A","골목상권","1000157","용마산로3길","4209","2280","1929","18","554","941","1060","957","679","8","228","502","540","515","487","10","326","439","520","442","192"
"2018","4","A","골목상권","1000436","독립문로8길","3270","1727","1543","8","417","736","955","784","370","3","154","352","542","442","234","5","263","384","413","342","136"
"2018","4","A","골목상권","1000453","통일로11길","1322","523","799","2","148","316","370","354","132","1","29","105","152","159","77","1","119","211","218","195","55"
"2018","4","A","골목상권","1000089","금호산2길","1127","540","587","0","140","235","278","278","196","0","46","116","147","121","110","0","94","119","131","157","86"
"2018","4","A","골목상권","1000126","한림말길","1715","761","954","5","343","399","405","345","218","0","112","151","174","181","143","5","231","248","231","164","75"
"2018","4","A","골목상권","1000098","무수막길","1094","435","659","3","150","260","278","261","142","0","42","104","94","108","87","3","108","156","184","153","55"
"2018","4","A","골목상권","1000370","방학로15길","1305","621","684","0","135","267","336","356","211","0","37","93","162","163","166","0","98","174","174","193","45"
"2018","4","A","골목상권","1000842","원신길","558","190","368","0","71","146","123","140","78","0","10","44","44","52","40","0","61","102","79","88","38"
"2018","4","A","골목상권","1000789","난곡로24길","631","278","353","0","67","123","212","176","53","0","12","43","96","91","36","0","55","80","116","85","17"
"2018","4","A","골목상권","1000832","중앙길","4127","1863","2264","9","652","905","1018","838","705","6","186","378","490","425","378","3","466","527","528","413","327"
"2018","4","A","골목상권","1000782","관악로28길","1574","730","844","6","204","340","420","331","273","3","78","161","180","160","148","3","126","179","240","171","125"
"2018","4","A","골목상권","1000783","관악로30길","1944","873","1071","6","265","425","512","398","338","3","99","197","216","184","174","3","166","228","296","214","164"
"2018","4","A","골목상권","1000695","대림로34길","6711","4011","2700","20","903","1574","1777","1495","942","11","354","980","1134","877","655","9","549","594","643","618","287"
"2018","4","A","골목상권","1000696","대림로44길","5890","3613","2277","13","593","1297","1511","1428","1048","8","282","883","1059","841","540","5","311","414","452","587","508"
