"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_직장_인구_수","남성_직장_인구_수","여성_직장_인구_수","연령대_10_직장_인구_수","연령대_20_직장_인구_수","연령대_30_직장_인구_수","연령대_40_직장_인구_수","연령대_50_직장_인구_수","연령대_60_이상_직장_인구_수","남성연령대_10_직장_인구_수","남성연령대_20_직장_인구_수","남성연령대_30_직장_인구_수","남성연령대_40_직장_인구_수","남성연령대_50_직장_인구_수","남성연령대_60_이상_직장_인구_수","여성연령대_10_직장_인구_수","여성연령대_20_직장_인구_수","여성연령대_30_직장_인구_수","여성연령대_40_직장_인구_수","여성연령대_50_직장_인구_수","여성연령대_60_이상_직장_인구_수"
"2019","4","A","골목상권","1000840","양산길","658","370","288","1","97","127","198","167","68","0","47","70","118","92","43","1","50","57","80","75","25"
"2019","4","A","골목상권","1000839","호암로24길","2828","2180","648","5","419","643","839","667","255","2","283","486","669","544","196","3","136","157","170","123","59"
"2019","4","A","골목상권","1000838","호암로20길","2148","1594","554","8","357","601","628","393","161","1","240","436","498","294","125","7","117","165","130","99","36"
"2019","4","A","골목상권","1000837","행운길","6560","3975","2585","22","1181","1767","1468","1253","869","12","575","1123","909","722","634","10","606","644","559","531","235"
"2019","4","A","골목상권","1000836","행운1길","2989","1601","1388","16","488","629","710","702","444","10","208","318","380","387","298","6","280","311","330","315","146"
"2019","4","A","골목상권","1000835","청림3길","3726","2032","1694","5","570","1164","1162","590","235","4","250","635","647","337","159","1","320","529","515","253","76"
"2019","4","A","골목상권","1000834","청룡길","3032","1441","1591","7","506","751","716","533","519","3","132","305","363","308","330","4","374","446","353","225","189"
"2019","4","A","골목상권","1000833","청룡8길","2383","1069","1314","2","343","507","533","536","462","1","108","243","246","247","224","1","235","264","287","289","238"
"2019","4","A","골목상권","1000832","중앙길","2697","1260","1437","8","412","587","710","591","389","4","126","274","344","310","202","4","286","313","366","281","187"
"2019","4","A","골목상권","1000831","조원중앙로2길","6070","4212","1858","10","723","1022","1192","1113","2010","5","360","655","733","691","1768","5","363","367","459","422","242"
"2019","4","A","골목상권","1000830","조원로18길","6128","4664","1464","4","721","1400","1460","1014","1529","2","343","995","1136","762","1426","2","378","405","324","252","103"
"2019","4","A","골목상권","1000829","조원로10길","16779","9737","7042","39","3618","5716","4238","1962","1206","17","1555","3402","2671","1244","848","22","2063","2314","1567","718","358"
"2019","4","A","골목상권","1000828","장군봉2길","2452","1262","1190","4","370","521","484","571","502","2","128","264","257","288","323","2","242","257","227","283","179"
"2019","4","A","골목상권","1000827","장군봉1길","2517","1160","1357","2","375","556","567","551","466","1","126","266","274","269","224","1","249","290","293","282","242"
"2019","4","A","골목상권","1000826","인헌길","1704","889","815","7","274","443","484","355","141","4","127","246","248","161","103","3","147","197","236","194","38"
"2019","4","A","골목상권","1000825","은천로25길","1614","689","925","1","259","404","464","313","173","0","76","186","206","138","83","1","183","218","258","175","90"
"2019","4","A","골목상권","1000824","양녕로6길","2361","1110","1251","7","291","416","526","587","534","4","107","202","242","297","258","3","184","214","284","290","276"
"2019","4","A","골목상권","1000823","신원로3길","1829","969","860","5","172","307","365","418","562","0","82","163","207","212","305","5","90","144","158","206","257"
"2019","4","A","골목상권","1000822","신사로20길","2857","2160","697","1","454","818","905","519","160","1","216","615","773","439","116","0","238","203","132","80","44"
"2019","4","A","골목상권","1000821","신림로65길","2412","1329","1083","6","213","327","521","544","801","2","78","164","278","282","525","4","135","163","243","262","276"
"2019","4","A","골목상권","1000820","신림로64길","2304","913","1391","6","538","542","475","455","288","2","132","202","231","166","180","4","406","340","244","289","108"
"2019","4","A","골목상권","1000819","신림로48길","1224","556","668","6","173","227","241","296","281","1","75","122","119","108","131","5","98","105","122","188","150"
"2019","4","A","골목상권","1000818","신림로38길","1620","931","689","7","227","303","399","353","331","1","117","162","222","209","220","6","110","141","177","144","111"
"2019","4","A","골목상권","1000817","신림로28길","3185","2328","857","10","485","649","876","744","421","2","323","487","658","570","288","8","162","162","218","174","133"
"2019","4","A","골목상권","1000816","신림로11길","2928","2185","743","3","448","733","802","692","250","1","273","511","640","557","203","2","175","222","162","135","47"
"2019","4","A","골목상권","1000815","신림동길","2508","1472","1036","4","257","387","584","563","713","2","115","202","314","325","514","2","142","185","270","238","199"
"2019","4","A","골목상권","1000814","승방길","3114","2065","1049","7","575","763","809","576","384","5","304","522","561","400","273","2","271","241","248","176","111"
"2019","4","A","골목상권","1000813","서림7길","1807","1219","588","3","188","296","492","545","283","1","94","164","333","401","226","2","94","132","159","144","57"
"2019","4","A","골목상권","1000812","봉천로33길","4896","2257","2639","12","705","949","1077","1311","842","1","214","419","507","611","505","11","491","530","570","700","337"
"2019","4","A","골목상권","1000811","봉천로13길","2022","1107","915","4","267","425","445","460","421","1","114","220","243","242","287","3","153","205","202","218","134"
"2019","4","A","골목상권","1000810","복은길","1880","1060","820","8","275","361","475","394","367","2","138","188","251","236","245","6","137","173","224","158","122"
"2019","4","A","골목상권","1000809","법원단지길","767","374","393","10","102","156","168","202","129","7","39","77","79","92","80","3","63","79","89","110","49"
"2019","4","A","골목상권","1000808","법원단지9길","902","487","415","10","108","180","219","248","137","7","39","95","115","142","89","3","69","85","104","106","48"
"2019","4","A","골목상권","1000807","미성5길","1372","661","711","16","179","256","305","348","268","13","76","132","150","137","153","3","103","124","155","211","115"
"2019","4","A","골목상권","1000806","대학길","2550","2069","481","3","369","588","728","612","250","1","250","467","625","522","204","2","119","121","103","90","46"
"2019","4","A","골목상권","1000805","대학14길","1204","702","502","5","155","307","328","255","154","2","54","164","216","154","112","3","101","143","112","101","42"
"2019","4","A","골목상권","1000804","당곡길","3119","1744","1375","9","481","627","732","635","635","5","228","340","406","324","441","4","253","287","326","311","194"
"2019","4","A","골목상권","1000803","남현길","2714","1713","1001","0","391","639","718","504","462","0","171","393","485","315","349","0","220","246","233","189","113"
"2019","4","A","골목상권","1000802","남현3길","5523","3108","2415","8","1036","1416","1438","974","651","4","446","769","810","589","490","4","590","647","628","385","161"
"2019","4","A","골목상권","1000801","남현2길","3073","1912","1161","0","427","708","848","596","494","0","186","432","557","363","374","0","241","276","291","233","120"
"2019","4","A","골목상권","1000800","남부순환로248길","1853","971","882","9","291","518","486","332","217","7","104","267","245","173","175","2","187","251","241","159","42"
"2019","4","A","골목상권","1000799","남부순환로234길","4031","2679","1352","9","636","1259","802","714","611","6","309","864","515","479","506","3","327","395","287","235","105"
"2019","4","A","골목상권","1000798","남부순환로172길","1997","1171","826","1","280","526","428","417","345","1","124","298","254","264","230","0","156","228","174","153","115"
"2019","4","A","골목상권","1000797","남부순환로161길","4573","3124","1449","2","711","1290","1260","880","430","2","331","893","969","644","285","0","380","397","291","236","145"
"2019","4","A","골목상권","1000796","남부순환로151길","4734","3287","1447","6","738","1345","1363","927","355","4","350","948","1065","664","256","2","388","397","298","263","99"
"2019","4","A","골목상권","1000795","남부순환로142길","5112","3566","1546","18","457","846","934","918","1939","13","227","487","579","550","1710","5","230","359","355","368","229"
"2019","4","A","골목상권","1000794","난향길","1320","654","666","1","150","285","366","288","230","0","41","130","153","147","183","1","109","155","213","141","47"
"2019","4","A","골목상권","1000793","난우길","1334","638","696","21","163","273","289","354","234","16","67","117","125","168","145","5","96","156","164","186","89"
"2019","4","A","골목상권","1000792","난곡로74길","3239","2365","874","1","506","930","1014","595","193","1","239","690","834","464","137","0","267","240","180","131","56"
"2019","4","A","골목상권","1000791","난곡로34길","818","394","424","9","105","170","199","250","85","7","41","88","92","115","51","2","64","82","107","135","34"
"2019","4","A","골목상권","1000790","난곡로26길","1137","601","536","0","134","223","287","316","177","0","52","108","139","170","132","0","82","115","148","146","45"
"2019","4","A","골목상권","1000789","난곡로24길","1189","652","537","0","120","238","301","353","177","0","53","114","146","202","137","0","67","124","155","151","40"
"2019","4","A","골목상권","1000788","낙성대역길","5705","3605","2100","21","1084","1588","1265","940","807","11","500","1026","806","616","646","10","584","562","459","324","161"
"2019","4","A","골목상권","1000787","국회단지길","2886","1216","1670","14","430","565","664","833","380","2","117","248","322","288","239","12","313","317","342","545","141"
"2019","4","A","골목상권","1000786","구암길","1433","682","751","1","240","383","445","255","109","1","74","172","224","138","73","0","166","211","221","117","36"
"2019","4","A","골목상권","1000785","관천로22길","3943","2336","1607","8","544","963","1075","789","564","6","260","543","618","485","424","2","284","420","457","304","140"
"2019","4","A","골목상권","1000784","관천로15길","3272","2397","875","2","508","897","1026","641","198","2","245","663","829","518","140","0","263","234","197","123","58"
"2019","4","A","골목상권","1000783","관악로30길","3154","1519","1635","8","425","656","786","797","482","5","168","308","407","372","259","3","257","348","379","425","223"
"2019","4","A","골목상권","1000782","관악로28길","2354","1060","1294","7","280","460","567","648","392","4","95","189","275","291","206","3","185","271","292","357","186"
"2019","4","A","골목상권","1000781","관악로14길","6902","3781","3121","24","1181","2103","1553","1366","675","13","463","1100","860","849","496","11","718","1003","693","517","179"
"2019","4","A","골목상권","1000780","관악로10길","6564","4205","2359","15","997","2014","1505","1488","545","10","541","1285","942","1026","401","5","456","729","563","462","144"
"2019","4","A","골목상권","1000779","흑석로9길","670","368","302","1","107","148","180","141","93","0","48","87","98","71","64","1","59","61","82","70","29"
"2019","4","A","골목상권","1000778","흑석로13길","910","490","420","1","116","197","247","209","140","0","50","108","131","112","89","1","66","89","116","97","51"
